booking_id,hotel_type,lead_time,room_price,payment_type,customer_type,booking_channel,cancellation_status,cancellation_reason
2138,City,2,3538,Pay at Hotel,Returning,Agent,1,No Show
2139,City,9,2016,Prepaid,Returning,App,0,Not Cancelled
2140,Budget,37,1680,Pay at Hotel,New,Website,1,Payment Failure
2141,City,0,4614,Prepaid,New,Agent,0,Not Cancelled
2142,City,54,3949,Prepaid,New,Agent,1,Payment Failure
2143,City,55,884,Prepaid,Returning,Website,1,No Show
2144,Budget,26,5949,Prepaid,New,Agent,1,Price Issue
2145,Resort,45,4944,Pay at Hotel,Returning,Website,1,Price Issue
2146,Resort,7,1968,Prepaid,Returning,Agent,0,Not Cancelled
2147,City,50,4964,Prepaid,Returning,Website,1,Payment Failure
2148,Resort,45,3929,Prepaid,Returning,Agent,1,Price Issue
2149,Budget,41,4445,Prepaid,New,App,1,Payment Failure
2150,Budget,16,3326,Pay at Hotel,New,Agent,1,No Show
2151,Resort,8,3667,Pay at Hotel,Returning,Agent,1,Change of Plan
2152,Resort,5,4316,Pay at Hotel,New,App,1,Payment Failure
2153,City,42,4167,Prepaid,New,App,1,Change of Plan
2154,Resort,24,2994,Pay at Hotel,New,App,1,Payment Failure
2155,City,38,4355,Pay at Hotel,Returning,App,1,Unknown
2156,City,48,5911,Prepaid,New,Website,1,Unknown
2157,Budget,59,1245,Pay at Hotel,New,Website,1,Payment Failure
2158,Budget,27,4426,Prepaid,New,Agent,1,No Show
2159,Budget,32,4816,Pay at Hotel,New,Agent,1,Change of Plan
2160,Budget,53,4675,Pay at Hotel,New,Agent,1,Better Alternative
2161,Resort,36,4137,Pay at Hotel,New,Website,1,Payment Failure
2162,Budget,8,1061,Pay at Hotel,New,Agent,1,Payment Failure
2163,Resort,17,2648,Prepaid,New,Agent,0,Not Cancelled
2164,Budget,55,5792,Prepaid,New,Website,1,Price Issue
2165,Resort,58,5990,Pay at Hotel,New,Agent,1,Unknown
2166,City,20,4825,Prepaid,Returning,Website,0,Not Cancelled
2167,Resort,1,3066,Pay at Hotel,New,Website,1,Unknown
2168,Resort,57,891,Pay at Hotel,Returning,App,1,Better Alternative
2169,Budget,42,5022,Pay at Hotel,New,App,1,No Show
2170,Resort,58,4975,Pay at Hotel,Returning,Website,1,Better Alternative
2171,City,59,4109,Pay at Hotel,Returning,Website,1,No Show
2172,City,37,1782,Pay at Hotel,New,App,1,Better Alternative
2173,Budget,57,4243,Prepaid,Returning,Agent,1,Unknown
2174,City,39,5811,Prepaid,Returning,Agent,1,Better Alternative
2175,Resort,35,3333,Pay at Hotel,Returning,Agent,1,Unknown
2176,City,49,1493,Prepaid,New,Website,1,Unknown
2177,Budget,59,4920,Pay at Hotel,Returning,App,1,Change of Plan
2178,Resort,42,955,Prepaid,Returning,Agent,1,Unknown
2179,Budget,36,4388,Prepaid,New,App,1,Price Issue
2180,Resort,14,2612,Prepaid,Returning,App,0,Not Cancelled
2181,City,27,5976,Pay at Hotel,Returning,Website,1,Payment Failure
2182,Budget,17,4914,Prepaid,Returning,Agent,0,Not Cancelled
2183,Budget,33,2207,Pay at Hotel,New,App,1,Payment Failure
2184,Resort,21,2016,Pay at Hotel,Returning,Website,1,Price Issue
2185,Budget,10,2210,Pay at Hotel,New,Website,1,Unknown
2186,Resort,57,4297,Prepaid,Returning,Website,1,Better Alternative
2187,Resort,56,5172,Prepaid,Returning,Agent,1,No Show
2188,Resort,12,5640,Prepaid,Returning,Agent,0,Not Cancelled
2189,Resort,3,1351,Pay at Hotel,Returning,Website,1,Change of Plan
2190,City,21,4194,Pay at Hotel,New,Agent,1,Price Issue
2191,Resort,6,1976,Prepaid,Returning,Agent,0,Not Cancelled
2192,Budget,42,5534,Pay at Hotel,New,App,1,Unknown
2193,City,53,5132,Prepaid,Returning,Website,1,Payment Failure
2194,Budget,23,1797,Prepaid,New,Website,1,Price Issue
2195,City,3,4876,Prepaid,Returning,Agent,0,Not Cancelled
2196,Resort,27,3531,Prepaid,Returning,Website,1,Better Alternative
2197,City,14,4737,Pay at Hotel,New,Website,1,Unknown
2198,City,0,4852,Prepaid,New,Website,0,Not Cancelled
2199,Budget,54,1172,Prepaid,New,Agent,1,Unknown
2200,Budget,2,3048,Prepaid,New,Agent,0,Not Cancelled
2201,Resort,13,1648,Prepaid,Returning,Agent,0,Not Cancelled
2202,City,37,3356,Prepaid,New,App,1,Payment Failure
2203,City,49,3122,Prepaid,New,Website,1,Payment Failure
2204,City,56,1303,Prepaid,New,App,1,Better Alternative
2205,Resort,0,3989,Pay at Hotel,Returning,Agent,1,Unknown
2206,Resort,37,1502,Pay at Hotel,Returning,App,1,Change of Plan
2207,Resort,37,4425,Pay at Hotel,Returning,Website,1,Better Alternative
2208,Resort,20,1114,Pay at Hotel,Returning,Website,1,Change of Plan
2209,Resort,47,3176,Prepaid,New,Agent,1,Price Issue
2210,Budget,28,1840,Pay at Hotel,Returning,Agent,1,No Show
2211,City,4,5178,Pay at Hotel,New,App,1,No Show
2212,City,48,3790,Pay at Hotel,Returning,Agent,1,Change of Plan
2213,City,9,1057,Prepaid,New,App,0,Not Cancelled
2214,City,27,1374,Pay at Hotel,New,Website,1,Payment Failure
2215,City,20,5469,Pay at Hotel,New,Website,1,Unknown
2216,City,49,5938,Prepaid,New,Website,1,Change of Plan
2217,City,6,2352,Pay at Hotel,New,Website,1,Change of Plan
2218,City,2,5318,Prepaid,Returning,Website,0,Not Cancelled
2219,Budget,44,1557,Pay at Hotel,New,App,1,Payment Failure
2220,City,46,3610,Prepaid,New,Website,1,Change of Plan
2221,Budget,19,1904,Pay at Hotel,New,App,1,Price Issue
2222,Resort,18,5324,Pay at Hotel,New,Website,1,Payment Failure
2223,City,34,4259,Pay at Hotel,Returning,App,1,Price Issue
2224,Resort,3,4792,Prepaid,Returning,App,0,Not Cancelled
2225,Resort,4,1003,Pay at Hotel,New,App,1,Unknown
2226,Resort,0,3575,Prepaid,New,Agent,0,Not Cancelled
2227,Budget,3,3132,Prepaid,New,App,0,Not Cancelled
2228,Resort,11,2792,Prepaid,New,App,0,Not Cancelled
2229,Resort,59,3043,Prepaid,Returning,Website,1,Better Alternative
2230,Resort,26,1106,Pay at Hotel,Returning,App,1,Unknown
2231,City,55,2487,Pay at Hotel,New,App,1,Payment Failure
2232,City,41,4909,Pay at Hotel,New,Agent,1,No Show
2233,Budget,22,2660,Prepaid,New,Website,1,Change of Plan
2234,Budget,24,2761,Pay at Hotel,New,Agent,1,Unknown
2235,City,20,5976,Prepaid,New,Agent,0,Not Cancelled
2236,Budget,57,1522,Prepaid,Returning,Agent,1,Better Alternative
2237,City,51,1579,Prepaid,Returning,App,1,No Show
2238,Resort,23,1328,Pay at Hotel,New,Agent,1,Unknown
2239,Resort,24,5693,Pay at Hotel,Returning,Agent,1,No Show
2240,Budget,44,1143,Prepaid,Returning,Website,1,Unknown
2241,City,54,4586,Pay at Hotel,Returning,Website,1,Better Alternative
2242,City,45,4482,Pay at Hotel,New,Website,1,Change of Plan
2243,Budget,31,1008,Prepaid,Returning,Website,1,Better Alternative
2244,City,54,5536,Prepaid,Returning,Agent,1,Unknown
2245,Resort,31,4206,Pay at Hotel,New,Website,1,No Show
2246,Budget,4,2111,Prepaid,Returning,App,0,Not Cancelled
2247,Budget,35,3099,Prepaid,New,Agent,1,Better Alternative
2248,City,45,4136,Pay at Hotel,Returning,Website,1,No Show
2249,Budget,41,2747,Pay at Hotel,New,Agent,1,Better Alternative
2250,City,48,1719,Prepaid,New,Website,1,Unknown
2251,City,41,2844,Pay at Hotel,Returning,Agent,1,No Show
2252,City,57,1218,Prepaid,Returning,Website,1,Change of Plan
2253,City,38,2549,Prepaid,New,App,1,No Show
2254,City,15,3642,Pay at Hotel,New,Website,1,Payment Failure
2255,Budget,32,1899,Prepaid,Returning,Agent,1,Price Issue
2256,Resort,48,4192,Prepaid,Returning,Agent,1,Unknown
2257,Resort,20,3572,Prepaid,Returning,App,0,Not Cancelled
2258,Budget,8,3280,Pay at Hotel,Returning,Agent,1,Unknown
2259,Budget,5,2345,Pay at Hotel,New,App,1,Better Alternative
2260,Resort,50,1870,Pay at Hotel,New,Agent,1,Better Alternative
2261,Resort,44,2650,Prepaid,New,Agent,1,No Show
2262,Resort,34,5853,Prepaid,Returning,App,1,Payment Failure
2263,Resort,38,4998,Pay at Hotel,Returning,Agent,1,No Show
2264,Resort,21,3739,Pay at Hotel,New,Agent,1,Change of Plan
2265,City,40,2703,Pay at Hotel,New,App,1,Payment Failure
2266,Budget,53,1478,Prepaid,New,Website,1,Unknown
2267,City,4,1788,Pay at Hotel,New,App,1,No Show
2268,Resort,41,3275,Prepaid,New,Agent,1,Unknown
2269,Resort,22,2407,Pay at Hotel,New,Website,1,Price Issue
2270,Resort,16,3669,Prepaid,Returning,Website,0,Not Cancelled
2271,City,11,2302,Prepaid,New,Website,0,Not Cancelled
2272,City,22,2589,Pay at Hotel,New,App,1,Price Issue
2273,Resort,15,5827,Prepaid,New,Website,0,Not Cancelled
2274,City,2,2225,Pay at Hotel,New,Website,1,Change of Plan
2275,City,29,5957,Prepaid,New,Website,1,Better Alternative
2276,Resort,56,3240,Prepaid,New,Agent,1,Unknown
2277,City,21,2842,Pay at Hotel,New,App,1,No Show
2278,Budget,8,2078,Prepaid,Returning,App,0,Not Cancelled
2279,Budget,28,3394,Pay at Hotel,New,Agent,1,No Show
2280,Budget,46,5489,Pay at Hotel,Returning,Website,1,No Show
2281,Budget,36,3236,Pay at Hotel,Returning,Agent,1,No Show
2282,Resort,22,4603,Prepaid,Returning,Agent,1,No Show
2283,Resort,12,3005,Prepaid,New,Website,0,Not Cancelled
2284,Resort,31,1827,Prepaid,New,Website,1,Payment Failure
2285,Budget,45,4339,Pay at Hotel,New,App,1,No Show
2286,Budget,51,5855,Pay at Hotel,New,Website,1,Better Alternative
2287,City,46,4283,Prepaid,New,Agent,1,No Show
2288,City,47,3041,Prepaid,New,Agent,1,Unknown
2289,Budget,22,3565,Pay at Hotel,New,Website,1,Unknown
2290,Budget,44,1973,Prepaid,New,App,1,Payment Failure
2291,Budget,16,4030,Pay at Hotel,New,Agent,1,Unknown
2292,Budget,54,4150,Prepaid,New,Website,1,Unknown
2293,City,39,5711,Pay at Hotel,Returning,App,1,Change of Plan
2294,Budget,20,1203,Prepaid,New,App,0,Not Cancelled
2295,City,1,5788,Prepaid,New,Agent,0,Not Cancelled
2296,Budget,36,3525,Pay at Hotel,New,Agent,1,No Show
2297,Budget,5,4182,Pay at Hotel,Returning,App,1,No Show
2298,Budget,43,4963,Pay at Hotel,New,App,1,Price Issue
2299,City,17,887,Prepaid,New,App,0,Not Cancelled
2300,City,29,1958,Pay at Hotel,Returning,Website,1,Payment Failure
2301,Resort,21,5073,Pay at Hotel,New,Agent,1,Payment Failure
2302,Budget,53,3657,Prepaid,Returning,App,1,Price Issue
2303,Resort,32,2181,Pay at Hotel,Returning,Agent,1,No Show
2304,Resort,29,5803,Pay at Hotel,Returning,Agent,1,Better Alternative
2305,City,16,5481,Pay at Hotel,Returning,Agent,1,No Show
2306,City,42,5885,Prepaid,New,App,1,Payment Failure
2307,Resort,31,2864,Prepaid,Returning,Website,1,Change of Plan
2308,Budget,41,3174,Prepaid,Returning,App,1,Unknown
2309,City,50,1117,Pay at Hotel,New,Agent,1,Change of Plan
2310,Budget,13,2302,Prepaid,New,App,0,Not Cancelled
2311,Budget,57,2842,Pay at Hotel,New,App,1,No Show
2312,Resort,9,5398,Pay at Hotel,Returning,Agent,1,Price Issue
2313,Resort,46,2822,Pay at Hotel,New,Agent,1,No Show
2314,Resort,59,918,Prepaid,Returning,App,1,Better Alternative
2315,Resort,50,1509,Prepaid,Returning,App,1,Better Alternative
2316,City,35,4357,Pay at Hotel,New,App,1,Unknown
2317,City,33,4940,Pay at Hotel,New,App,1,Better Alternative
2318,Resort,8,5209,Prepaid,New,Website,0,Not Cancelled
2319,City,41,4050,Prepaid,New,App,1,Unknown
2320,Resort,27,1217,Prepaid,New,Website,1,No Show
2321,Budget,10,3403,Pay at Hotel,New,Agent,1,No Show
2322,Budget,13,4654,Prepaid,Returning,Website,0,Not Cancelled
2323,Budget,38,1901,Prepaid,Returning,Agent,1,Better Alternative
2324,Resort,54,5221,Prepaid,New,Website,1,Better Alternative
2325,Budget,46,4228,Pay at Hotel,Returning,Agent,1,Payment Failure
2326,City,53,3061,Prepaid,Returning,App,1,Unknown
2327,Budget,18,4969,Pay at Hotel,Returning,Website,1,Payment Failure
2328,Budget,53,4434,Pay at Hotel,Returning,Website,1,Unknown
2329,Budget,14,1308,Pay at Hotel,Returning,Agent,1,Change of Plan
2330,City,27,3179,Prepaid,Returning,Agent,1,Unknown
2331,Resort,23,3964,Prepaid,New,Website,1,No Show
2332,City,7,1487,Prepaid,New,Agent,0,Not Cancelled
2333,Resort,42,5552,Pay at Hotel,New,App,1,Unknown
2334,Resort,8,2092,Prepaid,Returning,Website,0,Not Cancelled
2335,Budget,46,4705,Pay at Hotel,New,App,1,Unknown
2336,Resort,32,3875,Prepaid,New,Website,1,Price Issue
2337,City,32,4009,Prepaid,New,App,1,Better Alternative
2338,City,18,5971,Prepaid,Returning,Website,0,Not Cancelled
2339,Resort,2,1124,Prepaid,New,Agent,0,Not Cancelled
2340,Budget,9,5887,Pay at Hotel,Returning,Website,1,No Show
2341,Budget,39,2793,Pay at Hotel,New,App,1,Price Issue
2342,City,46,4776,Pay at Hotel,New,Website,1,Better Alternative
2343,Budget,41,5612,Pay at Hotel,New,App,1,No Show
2344,Resort,0,3570,Prepaid,Returning,App,0,Not Cancelled
2345,Resort,28,5172,Pay at Hotel,Returning,App,1,Better Alternative
2346,City,49,3383,Pay at Hotel,Returning,Agent,1,Better Alternative
2347,Resort,33,4357,Pay at Hotel,Returning,Website,1,Change of Plan
2348,City,50,4387,Prepaid,Returning,App,1,No Show
2349,Resort,12,951,Pay at Hotel,New,Agent,1,Better Alternative
2350,City,53,1754,Pay at Hotel,New,App,1,No Show
2351,Budget,0,5154,Prepaid,Returning,Website,0,Not Cancelled
2352,Resort,33,3171,Prepaid,Returning,Agent,1,Payment Failure
2353,Resort,28,5764,Pay at Hotel,New,App,1,Payment Failure
2354,City,47,1991,Pay at Hotel,Returning,App,1,Unknown
2355,City,46,1487,Prepaid,New,App,1,Better Alternative
2356,Resort,12,1109,Pay at Hotel,Returning,Website,1,Better Alternative
2357,City,47,2302,Prepaid,New,Agent,1,No Show
2358,Resort,48,3927,Pay at Hotel,Returning,Agent,1,Unknown
2359,Budget,52,5368,Pay at Hotel,Returning,Agent,1,Better Alternative
2360,City,28,4167,Pay at Hotel,New,App,1,No Show
2361,Resort,38,4195,Pay at Hotel,New,Agent,1,Better Alternative
2362,Budget,23,1613,Pay at Hotel,Returning,App,1,No Show
2363,Budget,25,1645,Prepaid,Returning,Website,1,Better Alternative
2364,Resort,16,1964,Prepaid,New,Agent,0,Not Cancelled
2365,City,6,5562,Pay at Hotel,Returning,App,1,No Show
2366,Resort,12,2567,Pay at Hotel,New,Agent,1,Change of Plan
2367,Budget,4,1154,Pay at Hotel,New,Agent,1,Change of Plan
2368,Resort,25,2672,Prepaid,Returning,Website,1,Change of Plan
2369,City,48,2824,Prepaid,New,Agent,1,Change of Plan
2370,Budget,2,3617,Prepaid,New,Website,0,Not Cancelled
2371,Resort,6,4632,Prepaid,Returning,Agent,0,Not Cancelled
2372,City,57,5075,Prepaid,New,Agent,1,Payment Failure
2373,Budget,48,865,Prepaid,New,Agent,1,Price Issue
2374,City,38,5715,Prepaid,New,Agent,1,Better Alternative
2375,Budget,52,5066,Prepaid,New,Agent,1,Better Alternative
2376,Resort,0,4890,Pay at Hotel,Returning,Agent,1,Unknown
2377,City,48,3321,Prepaid,New,Website,1,Payment Failure
2378,Budget,16,3381,Prepaid,Returning,Website,0,Not Cancelled
2379,City,42,2190,Prepaid,New,App,1,Payment Failure
2380,City,24,1930,Prepaid,Returning,Agent,1,Change of Plan
2381,Resort,58,3286,Pay at Hotel,New,Website,1,Price Issue
2382,City,2,1634,Prepaid,Returning,Agent,0,Not Cancelled
2383,Budget,14,1026,Pay at Hotel,New,Agent,1,Price Issue
2384,Budget,28,4315,Pay at Hotel,New,Website,1,Price Issue
2385,Budget,52,5337,Pay at Hotel,New,Agent,1,Price Issue
2386,Budget,42,3243,Prepaid,New,Website,1,Payment Failure
2387,Resort,31,1527,Prepaid,Returning,Website,1,Unknown
2388,City,25,4486,Prepaid,Returning,App,1,Unknown
2389,Resort,59,4422,Pay at Hotel,New,App,1,Payment Failure
2390,City,15,1836,Pay at Hotel,Returning,App,1,Better Alternative
2391,City,24,2632,Pay at Hotel,New,App,1,Better Alternative
2392,City,53,3540,Pay at Hotel,New,Agent,1,Better Alternative
2393,Resort,27,1292,Prepaid,Returning,Agent,1,Unknown
2394,City,8,2348,Prepaid,Returning,App,0,Not Cancelled
2395,Resort,55,1943,Prepaid,Returning,Website,1,Price Issue
2396,Budget,55,5865,Pay at Hotel,New,Website,1,Payment Failure
2397,Budget,0,4757,Pay at Hotel,New,Website,1,Change of Plan
2398,City,28,4207,Prepaid,Returning,Website,1,Price Issue
2399,Resort,56,1439,Prepaid,New,Agent,1,No Show
2400,Budget,21,972,Pay at Hotel,Returning,Website,1,Unknown
2401,Resort,15,5154,Prepaid,Returning,Website,0,Not Cancelled
2402,Resort,40,4759,Prepaid,Returning,App,1,Payment Failure
2403,City,50,1316,Pay at Hotel,Returning,Website,1,No Show
2404,Budget,43,1322,Pay at Hotel,Returning,Agent,1,Price Issue
2405,City,50,2717,Pay at Hotel,Returning,Website,1,Payment Failure
2406,City,53,3686,Prepaid,New,Website,1,Payment Failure
2407,Budget,40,2964,Pay at Hotel,New,Agent,1,Unknown
2408,Budget,6,2729,Prepaid,Returning,App,0,Not Cancelled
2409,Resort,13,4745,Prepaid,Returning,Agent,0,Not Cancelled
2410,Budget,28,3009,Pay at Hotel,Returning,App,1,Payment Failure
2411,Resort,18,4583,Prepaid,New,Website,0,Not Cancelled
2412,Resort,18,3390,Pay at Hotel,Returning,App,1,Payment Failure
2413,Resort,1,5734,Pay at Hotel,Returning,App,1,Change of Plan
2414,Budget,40,4876,Prepaid,Returning,App,1,Payment Failure
2415,City,44,5985,Prepaid,New,Website,1,Unknown
2416,Resort,14,1893,Pay at Hotel,Returning,App,1,Price Issue
2417,City,2,4680,Pay at Hotel,New,App,1,Unknown
2418,City,10,3294,Pay at Hotel,New,Website,1,Price Issue
2419,Budget,52,3379,Pay at Hotel,Returning,Agent,1,No Show
2420,City,45,3288,Pay at Hotel,New,Agent,1,Price Issue
2421,City,29,3585,Pay at Hotel,New,Agent,1,No Show
2422,Budget,56,3558,Prepaid,New,Website,1,Unknown
2423,Resort,39,2374,Prepaid,Returning,Website,1,Better Alternative
2424,City,17,3173,Prepaid,New,Agent,0,Not Cancelled
2425,Budget,50,4790,Prepaid,Returning,App,1,Better Alternative
2426,City,47,5645,Pay at Hotel,Returning,Agent,1,No Show
2427,City,1,1893,Prepaid,Returning,Website,0,Not Cancelled
2428,Resort,31,1989,Prepaid,New,App,1,Payment Failure
2429,City,7,3489,Pay at Hotel,Returning,App,1,Better Alternative
2430,Budget,21,4895,Prepaid,New,Website,1,Payment Failure
2431,City,5,2675,Pay at Hotel,New,App,1,No Show
2432,Resort,11,4206,Pay at Hotel,New,Agent,1,Unknown
2433,Resort,46,2587,Pay at Hotel,New,Website,1,Change of Plan
2434,Budget,56,4732,Pay at Hotel,Returning,Website,1,Price Issue
2435,Resort,39,2407,Pay at Hotel,Returning,Website,1,No Show
2436,City,35,4548,Prepaid,New,Website,1,No Show
2437,Resort,14,848,Prepaid,Returning,App,0,Not Cancelled
2438,Budget,27,5971,Prepaid,Returning,Website,1,Price Issue
2439,Resort,51,4661,Pay at Hotel,Returning,Website,1,Change of Plan
2440,Resort,56,2980,Prepaid,New,App,1,Change of Plan
2441,Resort,48,3846,Prepaid,Returning,Website,1,Change of Plan
2442,Budget,44,3633,Prepaid,New,App,1,Payment Failure
2443,Resort,17,2197,Prepaid,Returning,App,0,Not Cancelled
2444,Resort,1,4626,Pay at Hotel,New,Website,1,Unknown
2445,City,12,5374,Prepaid,New,Agent,0,Not Cancelled
2446,Budget,44,1631,Pay at Hotel,New,Website,1,No Show
2447,Resort,53,3497,Pay at Hotel,Returning,Agent,1,No Show
2448,Budget,14,5577,Prepaid,New,App,0,Not Cancelled
2449,Resort,19,3535,Pay at Hotel,Returning,Agent,1,Change of Plan
2450,Resort,28,881,Pay at Hotel,New,Website,1,No Show
2451,Resort,58,886,Pay at Hotel,Returning,Website,1,Change of Plan
2452,City,41,2863,Pay at Hotel,New,Agent,1,Payment Failure
2453,City,28,1621,Pay at Hotel,Returning,Website,1,Price Issue
2454,City,2,962,Pay at Hotel,New,Agent,1,No Show
2455,Budget,18,4539,Pay at Hotel,New,App,1,Price Issue
2456,Budget,2,3197,Prepaid,New,Agent,0,Not Cancelled
2457,City,53,2732,Prepaid,Returning,Agent,1,Change of Plan
2458,Budget,13,3528,Pay at Hotel,New,Agent,1,Better Alternative
2459,Resort,39,4335,Pay at Hotel,New,Agent,1,Payment Failure
2460,Resort,58,4246,Prepaid,New,App,1,Better Alternative
2461,Resort,54,3590,Prepaid,New,App,1,Price Issue
2462,City,3,3507,Prepaid,Returning,App,0,Not Cancelled
2463,Budget,58,4733,Prepaid,New,Agent,1,Change of Plan
2464,City,59,4185,Pay at Hotel,New,App,1,Payment Failure
2465,Budget,51,1722,Pay at Hotel,Returning,Website,1,Change of Plan
2466,Resort,10,2975,Prepaid,Returning,App,0,Not Cancelled
2467,City,57,2382,Prepaid,Returning,Agent,1,Better Alternative
2468,Budget,30,1364,Prepaid,New,Website,1,Unknown
2469,Budget,42,4058,Prepaid,Returning,Agent,1,No Show
2470,Resort,31,3397,Pay at Hotel,Returning,Website,1,Better Alternative
2471,City,26,3300,Prepaid,Returning,Agent,1,No Show
2472,City,29,5366,Prepaid,New,Agent,1,Unknown
2473,City,42,1787,Prepaid,New,Website,1,Payment Failure
2474,Resort,1,4436,Pay at Hotel,New,App,1,Unknown
2475,City,48,1023,Pay at Hotel,Returning,Website,1,No Show
2476,Resort,8,1150,Pay at Hotel,New,Website,1,Better Alternative
2477,Resort,27,2728,Prepaid,Returning,Website,1,Price Issue
2478,Resort,30,1148,Prepaid,Returning,Website,1,No Show
2479,Budget,59,5077,Prepaid,Returning,Website,1,Change of Plan
2480,City,33,5532,Pay at Hotel,New,Agent,1,Price Issue
2481,City,55,1817,Pay at Hotel,Returning,Agent,1,No Show
2482,Resort,14,3026,Prepaid,Returning,App,0,Not Cancelled
2483,Resort,47,5667,Prepaid,New,App,1,Unknown
2484,City,24,5911,Pay at Hotel,Returning,Website,1,Price Issue
2485,Resort,35,4924,Prepaid,Returning,App,1,No Show
2486,City,7,3219,Prepaid,Returning,App,0,Not Cancelled
2487,Budget,8,2693,Prepaid,New,Website,0,Not Cancelled
2488,Resort,57,3840,Pay at Hotel,Returning,Agent,1,Change of Plan
2489,City,57,2868,Prepaid,New,Agent,1,Payment Failure
2490,Resort,36,1925,Prepaid,New,App,1,Better Alternative
2491,City,47,3917,Prepaid,Returning,Agent,1,Unknown
2492,City,44,4961,Prepaid,Returning,Agent,1,Unknown
2493,Resort,38,4842,Pay at Hotel,Returning,App,1,No Show
2494,Budget,31,5233,Pay at Hotel,Returning,Website,1,No Show
2495,City,57,2970,Pay at Hotel,New,App,1,Change of Plan
2496,City,51,1246,Prepaid,New,App,1,Unknown
2497,City,16,3458,Pay at Hotel,Returning,App,1,No Show
2498,Budget,34,4162,Prepaid,New,Website,1,Better Alternative
2499,Budget,36,3518,Pay at Hotel,Returning,Website,1,No Show
2500,Resort,18,4283,Prepaid,Returning,Website,0,Not Cancelled
2501,Budget,43,3744,Pay at Hotel,Returning,Website,1,Price Issue
2502,Resort,28,5176,Pay at Hotel,Returning,App,1,Payment Failure
2503,Resort,58,1395,Pay at Hotel,New,Agent,1,Unknown
2504,Budget,6,2786,Prepaid,New,App,0,Not Cancelled
2505,Resort,27,3550,Prepaid,Returning,Website,1,Unknown
2506,Budget,8,1874,Prepaid,Returning,Agent,0,Not Cancelled
2507,Resort,27,4769,Pay at Hotel,New,App,1,Unknown
2508,Budget,5,5105,Prepaid,New,Agent,0,Not Cancelled
2509,Budget,28,5021,Prepaid,New,Website,1,Payment Failure
2510,Resort,57,5387,Prepaid,Returning,Agent,1,Better Alternative
2511,City,16,4380,Prepaid,New,Agent,0,Not Cancelled
2512,Resort,15,3807,Prepaid,Returning,Website,0,Not Cancelled
2513,Budget,22,1769,Prepaid,Returning,Agent,1,Change of Plan
2514,City,30,1380,Pay at Hotel,New,App,1,Unknown
2515,Resort,2,3624,Pay at Hotel,Returning,Agent,1,Payment Failure
2516,Resort,20,4801,Prepaid,New,App,0,Not Cancelled
2517,Resort,25,2011,Pay at Hotel,Returning,Agent,1,Price Issue
2518,City,35,1029,Pay at Hotel,Returning,Agent,1,Change of Plan
2519,Budget,41,5084,Prepaid,Returning,Website,1,Payment Failure
2520,Resort,36,3985,Prepaid,Returning,Website,1,Price Issue
2521,Resort,52,1301,Pay at Hotel,Returning,App,1,Unknown
2522,Resort,21,2932,Prepaid,Returning,Website,1,No Show
2523,Resort,41,848,Pay at Hotel,New,Website,1,Payment Failure
2524,Resort,11,4366,Pay at Hotel,New,Website,1,Change of Plan
2525,Budget,41,3855,Pay at Hotel,Returning,Website,1,Payment Failure
2526,Budget,12,1488,Prepaid,New,Website,0,Not Cancelled
2527,Resort,10,1186,Pay at Hotel,Returning,App,1,Better Alternative
2528,City,53,1769,Prepaid,New,App,1,Price Issue
2529,Budget,15,4260,Prepaid,New,Website,0,Not Cancelled
2530,City,7,1805,Prepaid,Returning,Website,0,Not Cancelled
2531,Budget,39,3852,Prepaid,New,App,1,Price Issue
2532,Resort,58,4217,Prepaid,Returning,Agent,1,Change of Plan
2533,Budget,56,3102,Pay at Hotel,New,App,1,Unknown
2534,Resort,39,3083,Prepaid,Returning,Agent,1,Change of Plan
2535,Budget,44,2407,Prepaid,New,Website,1,Better Alternative
2536,Resort,58,5166,Prepaid,Returning,Website,1,Unknown
2537,Resort,1,922,Prepaid,New,App,0,Not Cancelled
2538,Resort,29,2080,Prepaid,Returning,Website,1,Change of Plan
2539,Resort,29,4527,Pay at Hotel,New,Agent,1,Better Alternative
2540,City,11,1058,Prepaid,Returning,Agent,0,Not Cancelled
2541,Resort,9,1747,Prepaid,New,App,0,Not Cancelled
2542,City,43,5758,Pay at Hotel,Returning,Agent,1,Payment Failure
2543,City,10,1324,Prepaid,New,App,0,Not Cancelled
2544,Resort,14,1687,Pay at Hotel,Returning,App,1,Unknown
2545,City,15,1007,Pay at Hotel,Returning,Agent,1,Unknown
2546,Budget,16,4182,Pay at Hotel,Returning,Agent,1,Change of Plan
2547,Resort,25,3594,Pay at Hotel,Returning,Agent,1,No Show
2548,City,1,948,Prepaid,New,Agent,0,Not Cancelled
2549,Resort,49,1237,Prepaid,New,Agent,1,Unknown
2550,Resort,11,3002,Pay at Hotel,New,Agent,1,Price Issue
2551,Resort,50,4549,Pay at Hotel,Returning,Agent,1,Better Alternative
2552,City,25,3961,Prepaid,Returning,Website,1,Better Alternative
2553,Budget,22,4701,Pay at Hotel,Returning,App,1,No Show
2554,Budget,17,5253,Pay at Hotel,Returning,App,1,Price Issue
2555,City,31,4045,Pay at Hotel,Returning,Agent,1,Payment Failure
2556,Resort,48,5351,Prepaid,New,App,1,Change of Plan
2557,City,37,3623,Pay at Hotel,New,Agent,1,Payment Failure
2558,City,56,5524,Prepaid,New,Website,1,Price Issue
2559,City,46,4070,Prepaid,Returning,App,1,No Show
